9000004970 | 28595 | 20051 | 20664 | 16842 | 1367 | YES
9000002312 | 25904 | 28587 | 35958 | 31999 | 2060 | YES
9000004971 | 30791 | 23689 | 25343 | 17231 | 1530 | YES
9000003643 | 30022 | 26269 | 17309 | 14891 | 1426 | YES
9000004972 | 9592 | 11039 | 14091 | 7054 | 666 | YES
9000002311 | 18192 | 19109 | 9921 | 6744 | 869 | YES
9000003642 | 40752 | 41600 | 23539 | 22216 | 2109 | YES
9000002309 | 28606 | 29473 | 9410 | 7173 | 1201 | YES
9000003639 | 25061 | 19540 | 39904 | 37918 | 2050 | YES
9000002308 | 38684 | 30513 | 19027 | 20750 | 1768 | YES
9000004962 | 11858 | 18662 | 17889 | 15059 | 1087 | YES
9000003630 | 40504 | 40992 | 16805 | 29102 | 2183 | YES
9000004963 | 11402 | 11294 | 22384 | 21199 | 1128 | YES
9000004964 | 17340 | 19524 | 24040 | 18881 | 1326 | YES
9000004965 | 44522 | 48355 | 24877 | 29828 | 2491 | YES
9000004966 | 21475 | 16512 | 26551 | 34970 | 1723 | YES
9000004967 | 19025 | 20844 | 41228 | 38204 | 2036 | YES
9000004968 | 24803 | 19000 | 17575 | 15951 | 1247 | YES
9000004969 | 28843 | 29908 | 13543 | 14418 | 1435 | YES
9000002307 | 45769 | 45761 | 32275 | 28724 | 2508 | YES
9000003638 | 41469 | 36636 | 37234 | 31670 | 2399 | YES
9000002306 | 34314 | 37578 | 17221 | 28061 | 2027 | YES
9000003637 | 28847 | 26136 | 26751 | 27639 | 1828 | YES
9000002305 | 32884 | 29391 | 26909 | 33601 | 2084 | YES
9000003636 | 29340 | 29078 | 11677 | 10083 | 1297 | YES
9000002304 | 27954 | 19837 | 44181 | 37484 | 2125 | YES
9000003635 | 13967 | 14818 | 18500 | 27681 | 1340 | YES
9000003634 | 25654 | 18857 | 38303 | 51228 | 2345 | YES
9000002303 | 22875 | 18610 | 29301 | 23042 | 1526 | YES
9000003633 | 31922 | 39737 | 12691 | 26449 | 1955 | YES
9000002302 | 22024 | 28884 | 17431 | 14434 | 1388 | YES
9000002301 | 34814 | 31713 | 29034 | 27332 | 2027 | YES
9000003632 | 35330 | 35956 | 23895 | 28144 | 2082 | YES
9000004960 | 30419 | 18939 | 25345 | 37470 | 1915 | YES
9000003631 | 31894 | 28988 | 25435 | 29936 | 1960 | YES
9000002300 | 33679 | 33148 | 20458 | 30537 | 2023 | YES
9000004961 | 17890 | 16336 | 38804 | 34914 | 1822 | YES
9000003629 | 14217 | 15112 | 15862 | 18718 | 1101 | YES
9000003628 | 33830 | 22851 | 41520 | 35822 | 2180 | YES
9000004959 | 28568 | 35074 | 36290 | 34479 | 2288 | YES
9000003663 | 23960 | 34144 | 36216 | 29729 | 2105 | YES
9000002332 | 7804 | 9461 | 11648 | 8705 | 626 | YES
9000004995 | 19289 | 22869 | 24482 | 11968 | 1255 | YES
9000001000 | 19394 | 19702 | 15173 | 10076 | 1036 | YES
9000001001 | 27037 | 30043 | 42044 | 57625 | 2792 | YES
9000003662 | 34306 | 29052 | 20594 | 27282 | 1867 | YES
9000004996 | 24161 | 23576 | 25345 | 35248 | 1893 | YES
9000002331 | 23983 | 32768 | 30666 | 25165 | 1902 | YES
9000004997 | 33785 | 30633 | 31342 | 30325 | 2093 | YES
9000003661 | 17155 | 17915 | 16493 | 14544 | 1098 | YES
9000002330 | 20961 | 21448 | 19155 | 17233 | 1308 | YES
9000003660 | 24744 | 13348 | 40354 | 34779 | 1846 | YES
9000004998 | 33090 | 34950 | 10713 | 14421 | 1553 | YES
9000004999 | 35731 | 30068 | 30837 | 27600 | 2030 | YES
9000001008 | 13449 | 14243 | 20271 | 21414 | 1192 | YES
9000002339 | 17127 | 18474 | 16207 | 11806 | 1041 | YES
9000001009 | 14793 | 27501 | 13793 | 21973 | 1423 | YES
9000002338 | 21320 | 25025 | 26392 | 35502 | 1912 | YES
9000001006 | 8744 | 10123 | 17417 | 27326 | 1166 | YES
9000003669 | 41504 | 33314 | 10590 | 16100 | 1646 | YES
9000001007 | 35966 | 35665 | 21218 | 31601 | 2135 | YES
9000003668 | 31755 | 24413 | 23821 | 28289 | 1804 | YES
9000002337 | 29306 | 24195 | 24123 | 30121 | 1822 | YES
9000004990 | 26924 | 25369 | 11935 | 10673 | 1211 | YES
9000001004 | 13404 | 9452 | 19928 | 17826 | 1000 | YES
9000004991 | 18092 | 26113 | 32635 | 36375 | 1994 | YES
9000002336 | 25748 | 31282 | 26425 | 37622 | 2141 | YES
9000003667 | 25719 | 28526 | 37219 | 41177 | 2293 | YES
9000004992 | 29571 | 20580 | 23794 | 26370 | 1655 | YES
9000001005 | 19127 | 10192 | 23480 | 29610 | 1401 | YES
9000003666 | 27996 | 26913 | 33526 | 25956 | 1873 | YES
9000002335 | 39946 | 33385 | 34653 | 24111 | 2103 | YES
9000001002 | 30050 | 29403 | 18414 | 20876 | 1650 | YES
9000003665 | 17357 | 14099 | 29291 | 26205 | 1449 | YES
9000002334 | 28861 | 23316 | 15443 | 30042 | 1697 | YES
9000004993 | 27043 | 29381 | 25684 | 46622 | 2324 | YES
9000001003 | 49766 | 54069 | 35678 | 38177 | 2993 | YES
9000002333 | 33217 | 28311 | 20152 | 24280 | 1763 | YES
9000003664 | 32376 | 33934 | 15418 | 18568 | 1679 | YES
9000004994 | 27262 | 43233 | 25513 | 14110 | 1829 | YES
9000003652 | 32039 | 26996 | 24289 | 26861 | 1832 | YES
9000002321 | 46735 | 28819 | 35802 | 31965 | 2282 | YES
9000004984 | 20725 | 13787 | 46830 | 29719 | 1766 | YES
9000002320 | 19845 | 26990 | 13237 | 19412 | 1397 | YES
9000003651 | 32421 | 24776 | 27376 | 21353 | 1693 | YES
9000004985 | 22852 | 22216 | 28275 | 37961 | 1950 | YES
9000003650 | 23017 | 25075 | 29848 | 20649 | 1612 | YES
9000004986 | 19677 | 15113 | 29687 | 28768 | 1561 | YES
9000004987 | 28703 | 31340 | 49116 | 37855 | 2441 | YES
9000004988 | 7971 | 8435 | 11334 | 15644 | 770 | YES
9000004989 | 47219 | 41028 | 33046 | 31094 | 2490 | YES
9000002329 | 30920 | 44490 | 25270 | 23013 | 2106 | YES
9000002328 | 40691 | 49782 | 26048 | 17785 | 2203 | YES
9000003659 | 34437 | 44474 | 25461 | 29579 | 2304 | YES
9000003658 | 17816 | 17049 | 33113 | 41348 | 1926 | YES
9000002327 | 26417 | 27174 | 30541 | 25942 | 1827 | YES
9000003657 | 22323 | 26818 | 17281 | 27258 | 1656 | YES
9000002326 | 11458 | 3665 | 37699 | 34808 | 1473 | YES
9000003656 | 24046 | 20570 | 22688 | 18332 | 1389 | YES
9000004980 | 51290 | 40980 | 4452 | 5441 | 1582 | YES
9000002325 | 18978 | 17702 | 15532 | 16610 | 1152 | YES
9000002324 | 31809 | 19010 | 27526 | 37670 | 1960 | YES
9000004981 | 39708 | 30459 | 23399 | 34563 | 2162 | YES
9000003655 | 7847 | 5617 | 23576 | 22131 | 1007 | YES
9000003654 | 29344 | 35900 | 25254 | 15831 | 1736 | YES
9000004982 | 33514 | 38058 | 27610 | 25224 | 2079 | YES
9000002323 | 26700 | 40973 | 26659 | 36127 | 2322 | YES
9000002322 | 40144 | 35295 | 23470 | 26239 | 2067 | YES
9000003653 | 21623 | 21983 | 28363 | 25060 | 1621 | YES
9000004983 | 23994 | 24703 | 14898 | 13786 | 1276 | YES
9000002319 | 18027 | 29168 | 23166 | 27104 | 1724 | YES
9000001022 | 12375 | 14081 | 33848 | 37223 | 1716 | YES
9000002354 | 33247 | 25974 | 3785 | 6361 | 1092 | YES
9000003685 | 13060 | 16326 | 39947 | 36483 | 1823 | YES
9000002353 | 22121 | 29777 | 20981 | 25106 | 1706 | YES
9000003684 | 14691 | 19208 | 16418 | 17966 | 1181 | YES
9000001023 | 8907 | 19822 | 43549 | 39475 | 1966 | YES
9000002352 | 31127 | 37216 | 24701 | 31274 | 2149 | YES
9000003683 | 13333 | 22190 | 27150 | 30527 | 1657 | YES
9000001020 | 17723 | 13639 | 38542 | 43889 | 1977 | YES
9000003682 | 22273 | 17847 | 34197 | 36050 | 1874 | YES
9000002351 | 27428 | 31656 | 18754 | 12928 | 1482 | YES
9000001021 | 42742 | 29580 | 13910 | 24926 | 1832 | YES
9000003681 | 23611 | 28079 | 19004 | 20082 | 1542 | YES
9000002350 | 32603 | 33138 | 29961 | 36900 | 2275 | YES
9000003680 | 19316 | 21796 | 21008 | 44137 | 1969 | YES
9000001028 | 35030 | 21596 | 34123 | 35563 | 2075 | YES
9000002359 | 29459 | 36916 | 21924 | 25047 | 1943 | YES
9000001029 | 27786 | 34442 | 29062 | 35922 | 2219 | YES
9000003689 | 44700 | 59826 | 28152 | 25992 | 2679 | YES
9000001026 | 27047 | 25644 | 3862 | 12375 | 1166 | YES
9000002358 | 18096 | 17045 | 35901 | 41663 | 1969 | YES
9000001027 | 23125 | 36981 | 33632 | 49521 | 2604 | YES
9000002357 | 32379 | 42218 | 8844 | 5995 | 1473 | YES
9000003688 | 31859 | 26532 | 30741 | 22417 | 1788 | YES
9000001024 | 24396 | 21518 | 27194 | 32999 | 1819 | YES
9000002356 | 24912 | 27195 | 12968 | 10879 | 1245 | YES
9000003687 | 28201 | 22585 | 17497 | 28291 | 1656 | YES
9000001025 | 27657 | 16687 | 15392 | 15949 | 1203 | YES
9000002355 | 20416 | 20067 | 35430 | 32181 | 1822 | YES
9000003686 | 20653 | 17907 | 17901 | 23596 | 1369 | YES
9000003674 | 31764 | 31285 | 21584 | 25315 | 1851 | YES
9000001011 | 26114 | 34838 | 12307 | 20958 | 1654 | YES
9000002343 | 20293 | 45331 | 20385 | 23462 | 1967 | YES
9000001012 | 33990 | 24630 | 25004 | 27628 | 1830 | YES
9000003673 | 20438 | 14118 | 17836 | 21042 | 1225 | YES
9000002342 | 18888 | 15942 | 19477 | 14144 | 1099 | YES
9000003672 | 22246 | 32764 | 34852 | 34185 | 2149 | YES
9000002341 | 22227 | 12581 | 14940 | 6185 | 819 | YES
9000002340 | 16911 | 17993 | 25642 | 24252 | 1437 | YES
9000001010 | 16734 | 16774 | 29918 | 26486 | 1513 | YES
9000003671 | 25321 | 41694 | 25650 | 24322 | 2025 | YES
9000003670 | 27441 | 33344 | 20815 | 19519 | 1700 | YES
9000001019 | 31715 | 30423 | 28843 | 36777 | 2193 | YES
9000001017 | 20032 | 15557 | 46964 | 50933 | 2310 | YES
9000002349 | 35481 | 27166 | 31719 | 27132 | 1965 | YES
9000002348 | 28276 | 30136 | 29460 | 30065 | 1996 | YES
9000001018 | 20439 | 16394 | 11124 | 16692 | 1091 | YES
9000003679 | 17402 | 15132 | 31644 | 19167 | 1329 | YES
9000002347 | 25480 | 17347 | 23270 | 27822 | 1573 | YES
9000001015 | 35216 | 25616 | 23778 | 23016 | 1738 | YES
9000003678 | 22689 | 22649 | 30580 | 32141 | 1843 | YES
9000001016 | 16292 | 14439 | 28866 | 35270 | 1659 | YES
9000002346 | 31513 | 29188 | 36414 | 27095 | 2019 | YES
9000003677 | 25414 | 23551 | 22215 | 23800 | 1593 | YES
9000003676 | 31033 | 24298 | 44213 | 38792 | 2284 | YES
9000002345 | 2989 | 2860 | 32646 | 31734 | 1235 | YES
9000001013 | 22808 | 22036 | 25992 | 27340 | 1663 | YES
9000001014 | 29673 | 21911 | 21212 | 16314 | 1411 | YES
9000003675 | 32816 | 21830 | 12803 | 13783 | 1284 | YES
9000002344 | 13773 | 23278 | 22615 | 22015 | 1426 | YES
9000002376 | 27911 | 32842 | 41796 | 24169 | 2050 | YES
9000001044 | 19728 | 20623 | 25157 | 20724 | 1431 | YES
9000001045 | 20617 | 15517 | 23414 | 20845 | 1316 | YES
9000002375 | 16249 | 14702 | 15248 | 31461 | 1415 | YES
9000002374 | 33187 | 34295 | 22932 | 13974 | 1671 | YES
9000001042 | 7993 | 4395 | 27923 | 23732 | 1072 | YES
9000001043 | 21204 | 26371 | 14952 | 20043 | 1433 | YES
9000002373 | 28090 | 24270 | 25611 | 33091 | 1899 | YES
9000001040 | 10369 | 7907 | 15801 | 14479 | 807 | YES
9000002372 | 25427 | 27097 | 18525 | 19333 | 1517 | YES
9000001041 | 38097 | 43486 | 32040 | 17948 | 2117 | YES
9000002371 | 37778 | 43571 | 29292 | 14442 | 1999 | YES
9000002370 | 17133 | 19127 | 30904 | 24388 | 1528 | YES
9000001048 | 7375 | 8828 | 14544 | 8026 | 625 | YES
9000001049 | 15929 | 15919 | 34057 | 31875 | 1664 | YES
9000002379 | 23232 | 24127 | 38951 | 31781 | 1968 | YES
9000001046 | 23905 | 15924 | 23303 | 23545 | 1423 | YES
9000002378 | 14559 | 12827 | 21436 | 21023 | 1177 | YES
9000002377 | 10380 | 10967 | 24284 | 21707 | 1145 | YES
9000001047 | 18346 | 25609 | 23165 | 22337 | 1537 | YES
9000001033 | 19411 | 31993 | 24720 | 21141 | 1672 | YES
9000003696 | 16274 | 21348 | 36665 | 35743 | 1906 | YES
9000002365 | 21660 | 22934 | 24224 | 28374 | 1674 | YES
9000002364 | 14832 | 16359 | 34039 | 34440 | 1724 | YES
9000003695 | 26277 | 25293 | 16486 | 11409 | 1273 | YES
9000001034 | 17910 | 25239 | 38631 | 27295 | 1824 | YES
9000002363 | 29384 | 28774 | 17091 | 34894 | 1953 | YES
9000003694 | 32697 | 37365 | 15970 | 14285 | 1657 | YES
9000001031 | 26262 | 28272 | 22868 | 26459 | 1772 | YES
9000001032 | 24385 | 14585 | 25343 | 29678 | 1572 | YES
9000003693 | 37158 | 24426 | 30076 | 37431 | 2155 | YES
9000002362 | 23508 | 16334 | 16488 | 16352 | 1175 | YES
9000002361 | 21479 | 19767 | 25029 | 31209 | 1683 | YES
9000003692 | 29615 | 23181 | 28255 | 33867 | 1943 | YES
9000003691 | 24289 | 24399 | 21208 | 22483 | 1555 | YES
9000001030 | 18463 | 15521 | 16096 | 24902 | 1307 | YES
9000002360 | 32942 | 36726 | 16516 | 11623 | 1589 | YES
9000003690 | 32246 | 35092 | 18169 | 21807 | 1812 | YES
9000001039 | 42331 | 36949 | 38525 | 25223 | 2274 | YES
9000001037 | 21681 | 26736 | 41343 | 52872 | 2543 | YES
9000002369 | 14069 | 21278 | 18895 | 17648 | 1239 | YES
9000001038 | 35048 | 32372 | 44979 | 35119 | 2415 | YES
9000002368 | 34534 | 18165 | 31620 | 35038 | 1955 | YES
9000003699 | 19789 | 12911 | 38690 | 25645 | 1546 | YES
9000003698 | 21635 | 13119 | 18611 | 19355 | 1185 | YES
9000002367 | 23814 | 36172 | 27370 | 27241 | 1983 | YES
9000001035 | 21738 | 16948 | 21234 | 12700 | 1136 | YES
9000002366 | 18996 | 13135 | 41614 | 47760 | 2109 | YES
9000003697 | 26082 | 24925 | 17495 | 14202 | 1342 | YES
9000001036 | 7122 | 7377 | 9719 | 18744 | 795 | YES
9000001624 | 27131 | 22186 | 16077 | 18387 | 1381 | YES
9000002956 | 40958 | 36027 | 19818 | 30427 | 2150 | YES
9000001625 | 19608 | 18888 | 24001 | 22475 | 1423 | YES
9000002955 | 27402 | 32558 | 26898 | 20067 | 1767 | YES
9000001622 | 20147 | 16666 | 28252 | 30444 | 1623 | YES
9000002954 | 24654 | 34816 | 23081 | 25940 | 1883 | YES
9000002953 | 15928 | 17401 | 31467 | 25782 | 1518 | YES
9000001623 | 18134 | 23093 | 9516 | 5355 | 915 | YES
9000001620 | 19544 | 37722 | 27673 | 27688 | 1986 | YES
9000002952 | 14192 | 14749 | 22388 | 18302 | 1159 | YES
9000002951 | 18377 | 26956 | 13124 | 19572 | 1383 | YES
9000001621 | 22432 | 27918 | 13174 | 15652 | 1352 | YES
9000002950 | 22642 | 29485 | 12387 | 16610 | 1401 | YES
9000001619 | 29036 | 30609 | 51280 | 46897 | 2672 | YES
9000002949 | 32298 | 28182 | 32250 | 31528 | 2065 | YES
9000001617 | 33782 | 33382 | 16011 | 16151 | 1631 | YES
9000001618 | 51006 | 48025 | 34072 | 28050 | 2616 | YES
9000002948 | 16663 | 22109 | 19205 | 17855 | 1293 | YES
9000002947 | 25608 | 20698 | 34581 | 28112 | 1782 | YES
9000001615 | 11117 | 20472 | 34382 | 28768 | 1638 | YES
9000001616 | 32194 | 30796 | 25482 | 18869 | 1735 | YES
9000002946 | 17524 | 28390 | 32841 | 33212 | 1961 | YES
9000002945 | 39070 | 36413 | 18947 | 8956 | 1610 | YES
9000001613 | 16457 | 17676 | 14331 | 13869 | 1045 | YES
9000002944 | 29800 | 41176 | 18524 | 22437 | 1933 | YES
9000001614 | 19643 | 18195 | 16695 | 18395 | 1225 | YES
9000001611 | 10266 | 17726 | 18378 | 12677 | 999 | YES
9000002943 | 41247 | 32434 | 16550 | 10553 | 1560 | YES
9000001612 | 33173 | 36095 | 42206 | 41179 | 2588 | YES
9000002942 | 15778 | 20657 | 35027 | 34667 | 1842 | YES
9000002941 | 17186 | 5370 | 24796 | 24786 | 1178 | YES
9000002940 | 26595 | 37094 | 14711 | 20615 | 1726 | YES
9000001610 | 27375 | 30087 | 23441 | 19511 | 1661 | YES
9000001608 | 24501 | 24836 | 20885 | 22304 | 1558 | YES
9000002939 | 13323 | 12120 | 19136 | 23352 | 1179 | YES
9000001609 | 17616 | 26724 | 16137 | 26638 | 1576 | YES
9000002938 | 33882 | 22121 | 28606 | 22754 | 1700 | YES
9000001606 | 27294 | 36458 | 31885 | 29138 | 2124 | YES
9000001607 | 18871 | 22115 | 21894 | 23979 | 1494 | YES
9000002937 | 38155 | 30405 | 23339 | 25720 | 1930 | YES
9000001604 | 14539 | 11101 | 32820 | 35178 | 1615 | YES
9000002936 | 38235 | 36283 | 34632 | 28084 | 2242 | YES
9000002935 | 27409 | 23809 | 43943 | 31690 | 2061 | YES
9000001605 | 10677 | 11304 | 20504 | 16904 | 994 | YES
9000002970 | 19598 | 30598 | 18661 | 24499 | 1656 | YES
9000001646 | 10638 | 23180 | 35553 | 34361 | 1839 | YES
9000000315 | 16351 | 17374 | 23085 | 24465 | 1394 | YES
9000002978 | 22410 | 18225 | 24000 | 25415 | 1509 | YES
9000002977 | 25403 | 39681 | 19036 | 32574 | 2106 | YES
9000001647 | 25875 | 16044 | 24770 | 32085 | 1670 | YES
9000000316 | 17833 | 18049 | 32527 | 24970 | 1545 | YES
9000001644 | 23895 | 15923 | 32189 | 29028 | 1658 | YES
9000000313 | 28960 | 21795 | 24119 | 30130 | 1768 | YES
9000002976 | 16222 | 14836 | 41204 | 31777 | 1725 | YES
9000002975 | 20960 | 18122 | 13767 | 11535 | 1038 | YES
9000000314 | 34851 | 32314 | 22758 | 24486 | 1898 | YES
9000001645 | 30284 | 36445 | 13913 | 27538 | 1909 | YES
9000000311 | 31119 | 32211 | 23107 | 31268 | 2025 | YES
9000001642 | 28178 | 23954 | 24176 | 28340 | 1763 | YES
9000002974 | 45715 | 49026 | 24940 | 23923 | 2375 | YES
9000000312 | 29548 | 29739 | 30325 | 21982 | 1815 | YES
9000001643 | 22194 | 19726 | 30650 | 31660 | 1766 | YES
9000002973 | 8808 | 15504 | 19948 | 15635 | 1026 | YES
9000001640 | 17425 | 18894 | 36560 | 39570 | 1957 | YES
9000002972 | 32607 | 34995 | 18184 | 22470 | 1830 | YES
9000001641 | 53221 | 37857 | 35148 | 36838 | 2649 | YES
9000000310 | 25000 | 27790 | 14943 | 18743 | 1471 | YES
9000002971 | 7093 | 12362 | 27685 | 25115 | 1260 | YES
9000001639 | 46672 | 44712 | 28573 | 21558 | 2280 | YES
9000000308 | 36798 | 22856 | 40922 | 38086 | 2259 | YES
9000000309 | 25436 | 24057 | 17437 | 21290 | 1488 | YES
9000001637 | 16855 | 13400 | 27536 | 36160 | 1650 | YES
9000002969 | 25029 | 25550 | 23878 | 28189 | 1756 | YES
9000000306 | 15362 | 14253 | 32472 | 25476 | 1451 | YES
9000002968 | 20961 | 18302 | 26456 | 25713 | 1531 | YES
9000000307 | 25970 | 17130 | 27543 | 25687 | 1571 | YES
9000001638 | 26271 | 30698 | 26292 | 14352 | 1571 | YES
9000001635 | 26251 | 19448 | 31585 | 23642 | 1620 | YES
9000000304 | 36233 | 41019 | 13403 | 13286 | 1718 | YES
9000002967 | 21764 | 17569 | 28000 | 41584 | 1925 | YES
9000001636 | 13588 | 19631 | 18814 | 19617 | 1246 | YES
9000000305 | 10833 | 9501 | 20528 | 21856 | 1078 | YES
9000002966 | 19225 | 19557 | 43897 | 39817 | 2081 | YES
9000000302 | 24750 | 20348 | 13849 | 18790 | 1301 | YES
9000001633 | 37815 | 24682 | 25363 | 17689 | 1636 | YES
9000002965 | 34094 | 32595 | 60174 | 46400 | 2858 | YES
9000000303 | 38246 | 38589 | 25249 | 24987 | 2107 | YES
9000001634 | 25584 | 17548 | 30648 | 28169 | 1672 | YES
9000002964 | 18954 | 17857 | 23465 | 18958 | 1303 | YES
9000002963 | 25594 | 20928 | 24421 | 19279 | 1456 | YES
9000001631 | 22955 | 24314 | 33759 | 18299 | 1583 | YES
9000000300 | 17504 | 20581 | 17312 | 13695 | 1147 | YES
9000000301 | 23642 | 21294 | 18700 | 19580 | 1384 | YES
9000001632 | 21639 | 21510 | 23374 | 32139 | 1725 | YES
9000002962 | 30290 | 29371 | 16625 | 13250 | 1447 | YES
9000002961 | 25647 | 46608 | 46924 | 32498 | 2575 | YES
9000001630 | 25163 | 26969 | 26413 | 33580 | 1947 | YES
9000002960 | 13285 | 16660 | 8695 | 12271 | 886 | YES
9000001628 | 14985 | 15598 | 21953 | 13892 | 1074 | YES
9000002959 | 29924 | 28188 | 44828 | 42409 | 2449 | YES
9000001629 | 22637 | 13945 | 19136 | 28972 | 1451 | YES
9000001626 | 22764 | 23693 | 9822 | 10678 | 1108 | YES
9000002958 | 39696 | 22947 | 30830 | 26899 | 1905 | YES
9000002957 | 22882 | 23873 | 20988 | 24891 | 1586 | YES
9000001627 | 16338 | 24674 | 35433 | 32468 | 1883 | YES
9000001660 | 33775 | 32558 | 15346 | 19358 | 1683 | YES
9000002992 | 5439 | 11839 | 26421 | 35388 | 1466 | YES
9000001661 | 37336 | 40573 | 9857 | 13202 | 1677 | YES
9000000330 | 16562 | 25370 | 20902 | 21331 | 1464 | YES
9000002991 | 25081 | 30370 | 24428 | 18738 | 1636 | YES
9000002990 | 7662 | 5844 | 29840 | 31759 | 1315 | YES
9000001668 | 31785 | 41009 | 38601 | 30293 | 2372 | YES
9000000337 | 27115 | 26781 | 20745 | 16206 | 1478 | YES
9000001669 | 22096 | 18460 | 14942 | 17246 | 1209 | YES
9000000338 | 26811 | 20476 | 30630 | 17127 | 1478 | YES
9000002999 | 14242 | 19207 | 40329 | 31121 | 1770 | YES
9000000335 | 29992 | 28290 | 35913 | 30039 | 2050 | YES
9000002998 | 32056 | 33090 | 27974 | 28871 | 2052 | YES
9000001666 | 34057 | 35512 | 21226 | 26659 | 1992 | YES
9000001667 | 10272 | 14418 | 28021 | 28856 | 1431 | YES
9000002997 | 17515 | 19198 | 24022 | 15723 | 1244 | YES
9000000336 | 17978 | 16871 | 17895 | 38093 | 1670 | YES
9000001664 | 52852 | 47563 | 18954 | 33651 | 2585 | YES
9000002996 | 22321 | 28045 | 25255 | 24387 | 1704 | YES
9000000333 | 14158 | 17952 | 28735 | 26326 | 1493 | YES
9000000334 | 18095 | 23328 | 36593 | 41016 | 2093 | YES
9000002995 | 24436 | 25573 | 23560 | 21847 | 1593 | YES
9000001665 | 11434 | 5640 | 31019 | 29759 | 1316 | YES
9000001662 | 38813 | 25840 | 18384 | 13870 | 1497 | YES
9000000331 | 36675 | 30732 | 29062 | 40602 | 2347 | YES
9000002994 | 35704 | 32699 | 16330 | 16474 | 1649 | YES
9000002993 | 23908 | 22572 | 22448 | 22159 | 1519 | YES
9000001663 | 14708 | 8355 | 21457 | 28615 | 1268 | YES
9000000332 | 33914 | 29466 | 16335 | 26085 | 1793 | YES
9000000328 | 14812 | 24213 | 14670 | 19206 | 1297 | YES
9000001659 | 24908 | 19331 | 22043 | 26072 | 1552 | YES
9000000329 | 23133 | 24914 | 30115 | 29000 | 1814 | YES
9000002981 | 36777 | 37135 | 35214 | 31645 | 2337 | YES
9000002980 | 47412 | 42833 | 25425 | 30162 | 2419 | YES
9000001650 | 22452 | 17363 | 20107 | 18927 | 1289 | YES
9000000326 | 29012 | 24191 | 22129 | 15505 | 1443 | YES
9000001657 | 4745 | 8885 | 37492 | 29399 | 1380 | YES
9000002989 | 22890 | 17838 | 30236 | 48037 | 2124 | YES
9000000327 | 13455 | 14272 | 29954 | 30393 | 1521 | YES
9000002988 | 15237 | 17709 | 32194 | 25554 | 1520 | YES
9000001658 | 12462 | 22587 | 22071 | 23039 | 1416 | YES
9000002987 | 10082 | 16209 | 5477 | 9350 | 735 | YES
9000001655 | 24330 | 27881 | 25341 | 26132 | 1765 | YES
9000000324 | 17993 | 19102 | 25371 | 29160 | 1588 | YES
9000002986 | 25817 | 27710 | 28040 | 26690 | 1822 | YES
9000001656 | 35327 | 22360 | 20986 | 21296 | 1597 | YES
9000000325 | 21804 | 25729 | 12745 | 10793 | 1177 | YES
9000000322 | 28900 | 27223 | 29443 | 30093 | 1941 | YES
9000001653 | 9410 | 15469 | 17227 | 12486 | 924 | YES
9000002985 | 18651 | 14305 | 24723 | 29639 | 1497 | YES
9000002984 | 10112 | 15741 | 22966 | 24834 | 1302 | YES
9000001654 | 24671 | 28967 | 25675 | 23294 | 1726 | YES
9000000323 | 17227 | 11509 | 23687 | 37073 | 1592 | YES
9000001651 | 21724 | 23489 | 39528 | 40365 | 2153 | YES
9000002983 | 17000 | 16848 | 23337 | 26745 | 1448 | YES
9000000320 | 28835 | 18069 | 34183 | 29455 | 1788 | YES
9000001652 | 36102 | 27372 | 17457 | 28338 | 1840 | YES
9000002982 | 27760 | 26361 | 18663 | 27351 | 1721 | YES
9000000321 | 16988 | 22572 | 8192 | 8570 | 954 | YES
9000000319 | 30386 | 30925 | 30763 | 22410 | 1865 | YES
9000000317 | 19952 | 15407 | 34967 | 35135 | 1785 | YES
9000001648 | 23993 | 18367 | 19725 | 21340 | 1381 | YES
9000000318 | 18437 | 20682 | 17760 | 16049 | 1220 | YES
9000002979 | 37962 | 35091 | 35681 | 27918 | 2222 | YES
9000001649 | 20491 | 14576 | 10507 | 10853 | 905 | YES
9000001682 | 20567 | 16983 | 27026 | 30663 | 1625 | YES
9000000351 | 25252 | 31070 | 19775 | 24197 | 1730 | YES
9000004710 | 15662 | 12149 | 28737 | 27135 | 1407 | YES
9000001683 | 23442 | 23577 | 13807 | 18108 | 1338 | YES
9000000352 | 19715 | 16861 | 10634 | 14485 | 1033 | YES
9000001680 | 11966 | 20936 | 26757 | 31433 | 1634 | YES
9000004711 | 23862 | 26648 | 11246 | 11638 | 1221 | YES
9000004712 | 40238 | 25152 | 24255 | 23191 | 1791 | YES
9000001681 | 23778 | 29030 | 18378 | 16532 | 1471 | YES
9000000350 | 23099 | 26711 | 27142 | 25084 | 1723 | YES
9000004713 | 36864 | 28911 | 31487 | 18771 | 1811 | YES
9000004714 | 31936 | 25123 | 18744 | 17543 | 1503 | YES
9000004715 | 27447 | 37580 | 34093 | 16540 | 1871 | YES
9000004716 | 23240 | 16841 | 10743 | 14105 | 1063 | YES
9000000359 | 29074 | 30832 | 9255 | 19818 | 1538 | YES
9000001688 | 24178 | 19470 | 14864 | 9553 | 1065 | YES
9000000357 | 34390 | 27875 | 16323 | 9406 | 1362 | YES
9000000358 | 21271 | 15020 | 35855 | 44216 | 2020 | YES
9000001689 | 39306 | 40998 | 33605 | 44318 | 2732 | YES
9000001686 | 44293 | 37891 | 24898 | 37276 | 2449 | YES
9000000355 | 22998 | 27024 | 19708 | 21648 | 1559 | YES
